,metascore,title,console,date,Global_Sales,User_Score
3310,57,Kuon,PS2, 2004,0.02,77.0
3311,73,Luminous Arc 2,DS, 2008,0.22,77.0
3312,72,Super Swing Golf,WII, 2006,0.22,78.0
3313,58,Tenchu: Fatal Shadows,PS2, 2005,0.19,80.0
3314,75,NBA Live 09,PS3, 2008,0.52,78.0
3315,77,NBA Live 09,X360, 2008,0.52,78.0
3316,80,Goodbye Deponia,PC, 2013,0.07,79.0
3317,72,Drawn to Life: The Next Chapter,DS, 2009,0.64,77.0
3318,58,Drawn to Life: The Next Chapter,WII, 2009,0.64,77.0
3319,82,Bleach: Dark Souls,DS, 2008,0.15,79.0
3320,68,Shadow Man: 2econd Coming,PS2, 2002,0.16,76.0
3321,72,Need for Speed: Most Wanted 5-1-0,PSP, 2005,2.07,78.0
3322,81,Rockstar Games presents Table Tennis,X360, 2006,0.75,78.0
3323,68,Rockstar Games presents Table Tennis,WII, 2007,0.75,78.0
3324,61,LifeSigns: Surgical Unit,DS, 2007,0.01,78.0
3325,75,Transformers: Devastation,XONE, 2015,0.03,76.0
3326,74,Transformers: Devastation,PC, 2015,0.03,76.0
3327,77,Transformers: Devastation,PS4, 2015,0.03,76.0
3328,83,Resistance 3,PS3, 2011,1.48,78.0
3329,67,Senran Kagura: Estival Versus,PS4, 2016,0.18,80.0
3330,71,Senran Kagura: Estival Versus,PC, 2017,0.18,80.0
3331,56,SpongeBob SquarePants: Creature from the Krusty Krab,PS2, 2006,0.33,77.0
3332,56,SpongeBob SquarePants: Creature from the Krusty Krab,DS, 2006,0.33,77.0
3333,57,SpongeBob SquarePants: Creature from the Krusty Krab,WII, 2006,0.33,77.0
3334,71,Ace Combat: Assault Horizon Legacy,3DS, 2011,0.24,78.0
3335,72,Overlord: Raising Hell,PS3, 2008,0.12,77.0
3336,77,Stranglehold,PS3, 2007,0.3,79.0
3337,77,Stranglehold,X360, 2007,0.3,79.0
3338,77,Stranglehold,PC, 2007,0.3,79.0
3339,64,Mario Party 7,GC, 2005,1.57,79.0
3340,68,The Sims 2: Pets,PS2, 2006,0.04,77.0
3341,76,The Sims 2: Pets,PC, 2006,0.04,77.0
3342,65,The Sims 2: Pets,WII, 2007,0.04,77.0
3343,66,The Sims 2: Pets,GC, 2006,0.04,77.0
3344,57,The Sims 2: Pets,PSP, 2006,0.04,77.0
3345,81,Sunset Overdrive,XONE, 2014,1.14,77.0
3346,72,Guitar Hero: On Tour Decades,DS, 2008,1.57,80.0
3347,66,S.L.A.I.: Steel Lancer Arena International,PS2, 2005,0.03,78.0
3348,72,Secret Agent Clank,PSP, 2008,0.13,78.0
3349,61,Secret Agent Clank,PS2, 2009,0.13,78.0
3350,71,Project Eden,PS2, 2001,0.09,78.0
3351,72,Project Eden,PC, 2001,0.09,78.0
3352,80,Crazy Taxi,PS2, 2001,0.49,75.0
3353,69,Crazy Taxi,GC, 2001,0.49,75.0
3354,60,Crazy Taxi,PS3, 2010,0.49,75.0
3355,59,Crazy Taxi,X360, 2010,0.49,75.0
3356,89,Shin Megami Tensei: Persona 3 Portable,PSP, 2010,0.63,83.0
3357,76,Jak X: Combat Racing,PS2, 2005,0.55,77.0
3358,74,The Guided Fate Paradox,PS3, 2013,0.07,78.0
3359,76,Story of Seasons,3DS, 2015,0.42,82.0
3360,76,Jade Cocoon 2,PS2, 2001,0.1,78.0
3361,79,Guilty Gear X,PS2, 2001,0.12,78.0
3362,63,Shark Tale,GBA, 2004,0.68,90.0
3363,63,Shark Tale,PC, 2004,0.68,90.0
3364,69,Shark Tale,PS2, 2004,0.68,90.0
3365,69,Shark Tale,GC, 2004,0.68,90.0
3366,87,Max Payne 3,PS3, 2012,0.43,76.0
3367,86,Max Payne 3,X360, 2012,0.43,76.0
3368,87,Max Payne 3,PC, 2012,0.43,76.0
3369,59,FIFA Street 2,PS2, 2006,0.04,75.0
3370,63,FIFA Street 2,XBOX, 2006,0.04,75.0
3371,63,FIFA Street 2,GC, 2006,0.04,75.0
3372,61,Gauntlet: Seven Sorrows,XBOX, 2005,0.18,78.0
3373,59,Gauntlet: Seven Sorrows,PS2, 2005,0.18,78.0
3374,73,Gun Showdown,PSP, 2006,0.06,76.0
3375,72,NBA Inside Drive 2003,XBOX, 2002,0.31,78.0
3376,75,NCAA Basketball 10,PS3, 2009,0.33,78.0
3377,75,Resident Evil: The Darkside Chronicles,WII, 2009,1.05,80.0
3378,76,"Warhammer 40,000: Space Marine",X360, 2011,0.2,74.0
3379,70,"Warhammer 40,000: Space Marine",PS3, 2011,0.2,74.0
3380,74,"Warhammer 40,000: Space Marine",PC, 2011,0.2,74.0
3381,76,Rayman Raving Rabbids,WII, 2006,0.01,76.0
3382,67,Rayman Raving Rabbids,X360, 2007,0.01,76.0
3383,64,Rayman Raving Rabbids,PS2, 2006,0.01,76.0
3384,56,Rayman Raving Rabbids,DS, 2007,0.01,76.0
3385,80,Sid Meier's Civilization Revolution,DS, 2008,0.44,77.0
3386,84,Sid Meier's Civilization Revolution,X360, 2008,0.44,77.0
3387,85,Sid Meier's Civilization Revolution,PS3, 2008,0.44,77.0
3388,73,Voodoo Vince,XBOX, 2003,0.12,84.0
3389,69,Brain Age: Concentration Training,3DS, 2013,0.09,79.0
3390,80,Disgaea 4: A Promise Unforgotten,PS3, 2011,0.57,78.0
3391,87,Batman: Arkham Knight,PS4, 2015,0.13,25.0
3392,85,Batman: Arkham Knight,XONE, 2015,0.13,25.0
3393,70,Batman: Arkham Knight,PC, 2015,0.13,25.0
3394,70,Castlevania: Lords of Shadow 2,X360, 2014,0.04,77.0
3395,63,Castlevania: Lords of Shadow 2,PS3, 2014,0.04,77.0
3396,58,Castlevania: Lords of Shadow 2,PC, 2014,0.04,77.0
3397,83,NBA 2K10,PS3, 2009,0.84,78.0
3398,82,NBA 2K10,X360, 2009,0.84,78.0
3399,82,Enslaved: Odyssey to the West,X360, 2010,0.54,78.0
3400,70,Enslaved: Odyssey to the West,PC, 2013,0.54,78.0
3401,80,Enslaved: Odyssey to the West,PS3, 2010,0.54,78.0
3402,73,Battle Engine Aquila,PS2, 2003,0.03,90.0
3403,65,Battle Engine Aquila,PC, 2003,0.03,90.0
3404,75,Crash Bandicoot 2: N-Tranced,GBA, 2003,1.36,78.0
3405,81,Child of Eden,PS3, 2011,0.22,78.0
3406,84,Child of Eden,X360, 2011,0.22,78.0
3407,83,The Typing of the Dead,DC, 2001,0.05,78.0
3408,75,The Typing of the Dead,PC, 2001,0.05,78.0
3409,84,Half-Minute Hero,PSP, 2009,0.18,78.0
3410,82,BlazBlue: Calamity Trigger Portable,PSP, 2010,0.11,78.0
3411,84,Gran Turismo 5,PS3, 2010,10.7,75.0
3412,60,Sonic Rivals 2,PSP, 2007,1.48,78.0
3413,69,SWAT: Global Strike Team,PS2, 2003,0.17,63.0
3414,69,SWAT: Global Strike Team,XBOX, 2003,0.17,63.0
3415,80,Ultimate Marvel vs. Capcom 3,VITA, 2012,0.07,62.0
3416,77,Ultimate Marvel vs. Capcom 3,PS4, 2016,0.07,62.0
3417,80,Ultimate Marvel vs. Capcom 3,PS3, 2011,0.07,62.0
3418,79,Ultimate Marvel vs. Capcom 3,X360, 2011,0.07,62.0
3419,75,Call of Duty: World at War,DS, 2008,0.18,75.0
3420,83,Call of Duty: World at War,WII, 2008,0.18,75.0
3421,84,Call of Duty: World at War,X360, 2008,0.18,75.0
3422,85,Call of Duty: World at War,PS3, 2008,0.18,75.0
3423,83,Call of Duty: World at War,PC, 2008,0.18,75.0
3424,71,IndyCar Series,XBOX, 2003,0.05,78.0
3425,72,IndyCar Series,PC, 2003,0.05,78.0
3426,64,Phantasy Star Portable,PSP, 2009,0.94,78.0
3427,73,Defender,PS2, 2002,0.4,78.0
3428,80,Naruto: The Broken Bond,X360, 2008,0.59,78.0
3429,75,Nanostray 2,DS, 2008,0.05,78.0
3430,62,SimCity 2000,GBA, 2003,0.11,78.0
3431,64,Arc Rise Fantasia,WII, 2010,0.19,78.0
3432,72,F1 2002,GC, 2002,0.03,78.0
3433,88,F1 2002,PC, 2002,0.03,78.0
3434,81,F1 2002,PS2, 2002,0.03,78.0
3435,67,NFL Quarterback Club 2002,PS2, 2001,0.22,78.0
3436,67,Extermination,PS2, 2001,0.55,78.0
3437,74,Atelier Iris: Eternal Mana,PS2, 2005,0.15,77.0
3438,51,Backyard Wrestling: Don't Try This at Home,PS2, 2003,0.17,50.0
3439,50,Backyard Wrestling: Don't Try This at Home,XBOX, 2003,0.17,50.0
3440,81,Personal Trainer: Cooking,DS, 2008,3.11,78.0
3441,65,Vampire Night,PS2, 2001,0.14,80.0
3442,76,Suikoden Tierkreis,DS, 2009,0.26,74.0
3443,65,Stretch Panic,PS2, 2001,0.05,78.0
3444,69,Code Name: S.T.E.A.M.,3DS, 2015,0.21,77.0
3445,72,Swingerz Golf,GC, 2002,0.08,93.0
3446,75,Pursuit Force,PSP, 2006,0.16,78.0
3447,50,Disney's Magical Mirror Starring Mickey Mouse,GC, 2002,0.19,89.0
3448,61,Samurai Warriors Chronicles,3DS, 2011,0.39,77.0
3449,80,Beaterator,PSP, 2009,0.09,78.0
3450,83,Ninja Gaiden: Dragon Sword,DS, 2008,0.21,78.0
3451,71,Star Wars: The Force Unleashed II,WII, 2010,0.03,58.0
3452,63,Star Wars: The Force Unleashed II,PS3, 2010,0.03,58.0
3453,59,Star Wars: The Force Unleashed II,PC, 2010,0.03,58.0
3454,61,Star Wars: The Force Unleashed II,X360, 2010,0.03,58.0
3455,80,Kingdoms of Amalur: Reckoning,X360, 2012,0.3,66.0
3456,81,Kingdoms of Amalur: Reckoning,PS3, 2012,0.3,66.0
3457,81,Kingdoms of Amalur: Reckoning,PC, 2012,0.3,66.0
3458,59,Cabela's Big Game Hunter,PS2, 2002,1.42,78.0
3459,78,Metal Gear Solid: Snake Eater 3D,3DS, 2012,0.38,78.0
3460,58,BMX XXX,XBOX, 2002,0.06,50.0
3461,60,BMX XXX,GC, 2002,0.06,50.0
3462,54,BMX XXX,PS2, 2002,0.06,50.0
3463,90,MLB 11: The Show,PS3, 2011,0.17,60.0
3464,77,MLB 11: The Show,PSP, 2011,0.17,60.0
3465,69,The Dark Spire,DS, 2009,0.04,77.0
3466,62,Conception II: Children of the Seven Stars,3DS, 2014,0.12,77.0
3467,62,Conception II: Children of the Seven Stars,VITA, 2014,0.12,77.0
3468,68,The Legend of Heroes: A Tear of Vermillion,PSP, 2005,0.09,77.0
3469,76,MLB 12: The Show,VITA, 2012,0.19,78.0
3470,87,MLB 12: The Show,PS3, 2012,0.19,78.0
3471,68,Star Wars The Clone Wars: Jedi Alliance,DS, 2008,0.78,78.0
3472,83,Mortal Kombat X,PS4, 2015,0.05,51.0
3473,86,Mortal Kombat X,XONE, 2015,0.05,51.0
3474,76,Mortal Kombat X,PC, 2015,0.05,51.0
3475,84,Spider-Man: Mysterio's Menace,GBA, 2001,0.61,87.0
3476,84,Super Street Fighter II: Turbo Revival,GBA, 2001,0.25,74.0
3477,80,Baseball Advance,GBA, 2002,0.13,78.0
3478,82,Watch Dogs 2,PS4, 2016,0.36,77.0
3479,81,Watch Dogs 2,XONE, 2016,0.36,77.0
3480,75,Watch Dogs 2,PC, 2016,0.36,77.0
3481,69,Mario Super Sluggers,WII, 2008,1.89,78.0
3482,67,WRC: FIA World Rally Championship,PSP, 2006,0.03,78.0
3483,66,WRC: FIA World Rally Championship,X360, 2010,0.03,78.0
3484,68,WRC: FIA World Rally Championship,PS3, 2010,0.03,78.0
3485,71,EyeToy: AntiGrav,PS2, 2004,0.43,78.0
3486,64,Armored Core: For Answer,X360, 2008,0.15,77.0
3487,62,Armored Core: For Answer,PS3, 2008,0.15,77.0
3488,69,Close Combat: First to Fight,XBOX, 2005,0.18,78.0
3489,67,Close Combat: First to Fight,PC, 2005,0.18,78.0
3490,58,NBA ShootOut 2004,PS2, 2003,0.26,78.0
3491,57,Neverland Card Battles,PSP, 2008,0.05,78.0
3492,65,Dynasty Warriors: Gundam 3,X360, 2011,0.18,78.0
3493,58,Dynasty Warriors: Gundam 3,PS3, 2011,0.18,78.0
3494,73,Naruto: Ultimate Ninja 2,PS2, 2007,0.57,79.0
3495,89,Shin Megami Tensei: Persona 3 FES,PS2, 2008,0.63,83.0
3496,65,Mega Man Network Transmission,GC, 2003,0.17,76.0
3497,63,Midway Arcade Treasures: Extended Play,PSP, 2005,0.24,78.0
3498,60,Heatseeker,PS2, 2007,0.1,62.0
3499,62,Heatseeker,WII, 2007,0.1,62.0
3500,58,Fighter Maker 2,PS2, 2002,0.07,78.0
3501,60,Sonic Unleashed,X360, 2008,0.76,67.0
3502,54,Sonic Unleashed,PS3, 2008,0.76,67.0
3503,66,Sonic Unleashed,WII, 2008,0.76,67.0
3504,79,Virtua Tennis 3,PSP, 2007,0.04,68.0
3505,80,Virtua Tennis 3,PS3, 2007,0.04,68.0
3506,80,Virtua Tennis 3,X360, 2007,0.04,68.0
3507,63,ATV Offroad Fury: Blazin' Trails,PSP, 2005,0.57,78.0
3508,78,Silent Hill: Origins,PSP, 2007,0.07,74.0
3509,70,Silent Hill: Origins,PS2, 2008,0.07,74.0
3510,72,Sonic Heroes,GC, 2004,0.9,76.0
3511,73,Sonic Heroes,XBOX, 2004,0.9,76.0
3512,64,Sonic Heroes,PS2, 2004,0.9,76.0
3513,66,Sonic Heroes,PC, 2004,0.9,76.0
3514,80,Tiger Woods PGA Tour 08,X360, 2007,0.06,76.0
3515,81,Tiger Woods PGA Tour 08,DS, 2007,0.06,76.0
3516,72,Tiger Woods PGA Tour 08,WII, 2007,0.06,76.0
3517,79,Tiger Woods PGA Tour 08,PS3, 2007,0.06,76.0
3518,51,Monster 4X4: World Circuit,WII, 2006,0.88,78.0
3519,69,Lost in Blue,DS, 2005,0.11,78.0
3520,72,Blazing Angels 2: Secret Missions of WWII,X360, 2007,0.14,78.0
3521,70,Blazing Angels 2: Secret Missions of WWII,PS3, 2007,0.14,78.0
3522,72,Blazing Angels 2: Secret Missions of WWII,PC, 2007,0.14,78.0
3523,77,Etrian Mystery Dungeon,3DS, 2015,0.24,79.0
3524,72,Lost Dimension,VITA, 2015,0.07,73.0
3525,71,Lost Dimension,PS3, 2015,0.07,73.0
3526,72,Siren,PS2, 2004,0.18,78.0
3527,68,Lord of Magna: Maiden Heaven,3DS, 2015,0.06,78.0
3528,61,The Lord of the Rings: Conquest,DS, 2009,0.02,67.0
3529,54,The Lord of the Rings: Conquest,PS3, 2009,0.02,67.0
3530,55,The Lord of the Rings: Conquest,X360, 2009,0.02,67.0
3531,57,The Lord of the Rings: Conquest,PC, 2009,0.02,67.0
3532,72,Mario Party DS,DS, 2007,8.91,78.0
3533,82,Sega GT 2002,XBOX, 2002,0.19,82.0
3534,82,Star Fox Adventures,GC, 2002,1.87,77.0
3535,87,LittleBigPlanet,PSP, 2009,2.54,78.0
3536,95,LittleBigPlanet,PS3, 2008,2.54,78.0
3537,79,2002 FIFA World Cup,XBOX, 2002,0.05,77.0
3538,78,2002 FIFA World Cup,GC, 2002,0.05,77.0
3539,80,2002 FIFA World Cup,PC, 2002,0.05,77.0
3540,73,2002 FIFA World Cup,PS2, 2002,0.05,77.0
3541,78,Mercury Meltdown,PSP, 2006,0.06,78.0
3542,74,PQ2: Practical Intelligence Quotient,PSP, 2007,0.05,78.0
3543,66,Just Dance 4,WIIU, 2012,0.37,78.0
3544,77,Just Dance 4,X360, 2012,0.37,78.0
3545,74,Just Dance 4,WII, 2012,0.37,78.0
3546,62,Driver 2,PS, 2000,4.73,77.0
3547,79,Lunar Legend,GBA, 2002,0.19,78.0
3548,78,Wade Hixton's Counter Punch,GBA, 2004,0.01,95.0
3549,78,Grand Theft Auto: Liberty City Stories,PS2, 2006,3.54,78.0
3550,88,Grand Theft Auto: Liberty City Stories,PSP, 2005,3.54,78.0
3551,79,Just Dance 2014,X360, 2013,0.38,71.0
3552,72,Just Dance 2014,WIIU, 2013,0.38,71.0
3553,52,Azurik: Rise of Perathia,XBOX, 2001,0.24,85.0
3554,88,Ultimate Fighting Championship,DC, 2000,0.25,74.0
3555,75,Spider-Man: Shattered Dimensions,WII, 2010,0.19,70.0
3556,68,Spider-Man: Shattered Dimensions,PC, 2010,0.19,70.0
3557,74,Spider-Man: Shattered Dimensions,PS3, 2010,0.19,70.0
3558,76,Spider-Man: Shattered Dimensions,X360, 2010,0.19,70.0
3559,73,Spider-Man: Shattered Dimensions,DS, 2010,0.19,70.0
3560,66,Ragnarok Odyssey,VITA, 2012,0.4,78.0
3561,86,Boom Blox Bash Party,WII, 2009,0.46,84.0
3562,72,Tom Clancy's Rainbow Six: Lockdown,GC, 2005,0.05,78.0
3563,70,Tom Clancy's Rainbow Six: Lockdown,PS2, 2005,0.05,78.0
3564,74,Tom Clancy's Rainbow Six: Lockdown,XBOX, 2005,0.05,78.0
3565,59,Tom Clancy's Rainbow Six: Lockdown,PC, 2006,0.05,78.0
3566,91,Madden NFL 2001,PS2, 2000,1.5,77.0
3567,90,Madden NFL 2001,PS, 2000,1.5,77.0
3568,78,Madden NFL 2001,PC, 2000,1.5,77.0
3569,82,Lunar Knights,DS, 2007,0.23,78.0
3570,69,NASCAR 09,X360, 2008,0.25,75.0
3571,65,NASCAR 09,PS3, 2008,0.25,75.0
3572,82,Karaoke Revolution Volume 3,PS2, 2004,0.32,78.0
3573,57,Micro Machines V4,PC, 2006,0.01,68.0
3574,64,Micro Machines V4,PS2, 2006,0.01,68.0
3575,85,FIFA 2001 Major League Soccer,PS, 2000,0.32,78.0
3576,85,FIFA 2001 Major League Soccer,PC, 2000,0.32,78.0
3577,64,Sonic Rivals,PSP, 2006,1.42,78.0
3578,77,Starhawk,PS3, 2012,0.29,78.0
3579,84,Tom Clancy's Splinter Cell: Blacklist,PS3, 2013,0.12,78.0
3580,82,Tom Clancy's Splinter Cell: Blacklist,PC, 2013,0.12,78.0
3581,82,Tom Clancy's Splinter Cell: Blacklist,X360, 2013,0.12,78.0
3582,68,Nightshade,PS2, 2004,0.12,77.0
3583,83,Ninja Gaiden Sigma 2,PS3, 2009,0.85,77.0
3584,79,The Darkness II,PS3, 2012,0.14,76.0
3585,77,The Darkness II,PC, 2012,0.14,76.0
3586,80,The Darkness II,X360, 2012,0.14,76.0
3587,72,Call of Juarez,PC, 2007,0.01,78.0
3588,71,Call of Juarez,X360, 2007,0.01,78.0
3589,70,Enthusia Professional Racing,PS2, 2005,0.15,76.0
3590,58,htoL#NiQ: The Firefly Diary,VITA, 2015,0.01,77.0
3591,76,Singularity,X360, 2010,0.05,77.0
3592,77,Singularity,PS3, 2010,0.05,77.0
3593,76,Singularity,PC, 2010,0.05,77.0
3594,70,F1 Career Challenge,PS2, 2003,0.1,77.0
3595,63,Professor Heinz Wolff's Gravity,WII, 2009,0.17,77.0
3596,73,Dave Mirra Freestyle BMX,PC, 2000,1.05,84.0
3597,82,Dave Mirra Freestyle BMX,PS, 2000,1.05,84.0
3598,70,Tenchu: Shadow Assassins,WII, 2009,0.11,74.0
3599,68,Tenchu: Shadow Assassins,PSP, 2009,0.11,74.0
3600,69,Ultimate NES Remix,3DS, 2014,0.27,76.0
3601,71,Nanostray,DS, 2005,0.06,77.0
3602,72,The Inner World,PC, 2013,0.03,81.0
3603,77,The Inner World,XONE, 2017,0.03,81.0
3604,90,NBA 2K12,X360, 2011,0.16,71.0
3605,90,NBA 2K12,PS3, 2011,0.16,71.0
3606,80,Dungeon Siege II,PC, 2005,0.03,79.0
3607,64,The Matrix: Path of Neo,PC, 2005,0.31,73.0
3608,69,The Matrix: Path of Neo,PS2, 2005,0.31,73.0
3609,73,The Matrix: Path of Neo,XBOX, 2005,0.31,73.0
3610,71,Ar tonelico: Melody of Elemia,PS2, 2007,0.1,77.0
3611,66,Tales of the World: Radiant Mythology,PSP, 2007,0.43,78.0
3612,80,Lunar: Silver Star Harmony,PSP, 2010,0.24,77.0
3613,81,Assassin's Creed,X360, 2007,4.82,73.0
3614,81,Assassin's Creed,PS3, 2007,4.82,73.0
3615,78,Tropico 4: Modern Times,PC, 2012,0.02,80.0
3616,58,Constantine,PS2, 2005,0.06,71.0
3617,60,Constantine,XBOX, 2005,0.06,71.0
3618,73,Pursuit Force: Extreme Justice,PSP, 2008,0.17,76.0
3619,63,Spectrobes,DS, 2007,0.74,79.0
3620,69,Crash Tag Team Racing,XBOX, 2005,0.13,78.0
3621,68,Crash Tag Team Racing,PSP, 2005,0.13,78.0
3622,66,Crash Tag Team Racing,PS2, 2005,0.13,78.0
3623,66,Crash Tag Team Racing,GC, 2005,0.13,78.0
3624,81,Phantom Dust,XBOX, 2005,0.11,85.0
3625,81,The Sims 3: World Adventures,PC, 2009,0.57,80.0
3626,81,Age of Empires III,PC, 2005,0.38,77.0
3627,85,Far Cry 4,PS4, 2014,0.63,67.0
3628,82,Far Cry 4,XONE, 2014,0.63,67.0
3629,80,Far Cry 4,PC, 2014,0.63,67.0
3630,75,S.T.A.L.K.E.R.: Clear Sky,PC, 2008,0.04,77.0
3631,75,Frontlines: Fuel of War,X360, 2008,0.02,69.0
3632,73,Frontlines: Fuel of War,PC, 2008,0.02,69.0
3633,75,Atelier Sophie: The Alchemist of the Mysterious Book,PS4, 2016,0.12,81.0
3634,60,World Championship Poker,PS2, 2004,0.95,77.0
3635,74,Patapon 3,PSP, 2011,0.27,72.0
3636,75,Port Royale 2,PC, 2004,0.04,77.0
3637,66,WinBack: Covert Operations,PS2, 2001,0.29,77.0
3638,77,ZombiU,WIIU, 2012,1.01,77.0
3639,72,Dragon Ball Z: Burst Limit,X360, 2008,0.49,76.0
3640,71,Dragon Ball Z: Burst Limit,PS3, 2008,0.49,76.0
3641,61,Lifeline,PS2, 2004,0.07,77.0
3642,75,Nano Assault,3DS, 2011,0.08,77.0
3643,77,Lost Horizon,PC, 2010,0.11,79.0
3644,76,Spider-Man: The Movie,PS2, 2002,1.19,73.0
3645,79,Spider-Man: The Movie,XBOX, 2002,1.19,73.0
3646,75,Spider-Man: The Movie,PC, 2002,1.19,73.0
3647,76,Spider-Man: The Movie,GC, 2002,1.19,73.0
3648,58,ESPN X Games Skateboarding,PS2, 2001,0.36,78.0
3649,83,NCAA Football 09,X360, 2008,0.58,73.0
3650,81,NCAA Football 09,PS3, 2008,0.58,73.0
3651,80,Wii Fit,WII, 2008,22.7,77.0
3652,78,Armed and Dangerous,PC, 2003,0.13,72.0
3653,79,Armed and Dangerous,XBOX, 2003,0.13,72.0
3654,78,Praetorians,PC, 2003,0.04,82.0
3655,72,Sega GT Online,XBOX, 2004,0.08,92.0
3656,54,UFC: Sudden Impact,PS2, 2004,0.18,77.0
3657,77,Brute Force,XBOX, 2003,0.83,78.0
3658,83,Dragon Quest Heroes: Rocket Slime,DS, 2006,0.44,76.0
3659,86,Planet Puzzle League,DS, 2007,0.33,82.0
3660,80,Amped 2,XBOX, 2003,0.25,77.0
3661,80,Railroad Tycoon 3,PC, 2003,0.04,77.0
3662,57,Bomberman Land,WII, 2008,0.06,78.0
3663,93,Gears of War 2,X360, 2008,6.75,77.0
3664,51,Eragon,PS2, 2006,0.14,57.0
3665,63,Eragon,DS, 2006,0.14,57.0
3666,70,Eragon,GBA, 2006,0.14,57.0
3667,48,Eragon,X360, 2006,0.14,57.0
3668,51,Eragon,PC, 2006,0.14,57.0
3669,90,Silent Hunter III,PC, 2005,0.08,79.0
3670,70,Prince of Persia: Rival Swords,WII, 2007,0.11,82.0
3671,67,Fatal Frame: Maiden of Black Water,WIIU, 2015,0.11,76.0
3672,64,Dynasty Warriors 7: Xtreme Legends,PS3, 2011,0.26,78.0
3673,69,nail'd,PC, 2010,0.1,71.0
3674,64,nail'd,X360, 2010,0.1,71.0
3675,66,nail'd,PS3, 2010,0.1,71.0
3676,85,The Sims: Hot Date,PC, 2001,1.82,79.0
3677,67,Castle of Shikigami III,WII, 2008,0.04,76.0
3678,70,Monopoly,WII, 2008,0.34,67.0
3679,56,Monopoly,X360, 2008,0.34,67.0
3680,65,Summer Heat Beach Volleyball,PS2, 2003,0.28,77.0
3681,65,Opoona,WII, 2008,0.1,77.0
3682,75,The Sims: Vacation,PC, 2002,3.07,78.0
3683,59,Maximum Capacity: Hotel Giant,PC, 2002,0.02,77.0
3684,72,Divinity II: Ego Draconis,PC, 2010,0.07,77.0
3685,62,Divinity II: Ego Draconis,X360, 2010,0.07,77.0
3686,53,Curious George,PS2, 2006,0.12,77.0
3687,87,Burnout Paradise,PS3, 2008,1.35,69.0
3688,88,Burnout Paradise,X360, 2008,1.35,69.0
3689,75,WWE 2K14,X360, 2013,1.11,77.0
3690,74,WWE 2K14,PS3, 2013,1.11,77.0
3691,82,Bulletstorm,PC, 2011,0.16,77.0
3692,83,Bulletstorm,PS3, 2011,0.16,77.0
3693,84,Bulletstorm,X360, 2011,0.16,77.0
3694,80,"Warhammer 40,000: Dawn of War II - Retribution",PC, 2011,0.08,78.0
3695,54,Frogger: Ancient Shadow,GC, 2005,0.1,40.0
3696,54,Frogger: Ancient Shadow,PS2, 2005,0.1,40.0
3697,76,Batman: Arkham Origins,PS3, 2013,0.31,74.0
3698,74,Batman: Arkham Origins,X360, 2013,0.31,74.0
3699,74,Batman: Arkham Origins,PC, 2013,0.31,74.0
3700,81,Growlanser Generations,PS2, 2004,0.11,77.0
3701,75,Naruto: Ultimate Ninja,PS2, 2006,0.61,77.0
3702,69,NBA Ballers: Rebound,PSP, 2006,0.1,77.0
3703,75,Still Life,PC, 2005,0.07,82.0
3704,70,Still Life,XBOX, 2005,0.07,82.0
3705,69,Marc Ecko's Getting Up: Contents Under Pressure,PC, 2006,0.05,72.0
3706,71,Marc Ecko's Getting Up: Contents Under Pressure,XBOX, 2006,0.05,72.0
3707,69,Marc Ecko's Getting Up: Contents Under Pressure,PS2, 2006,0.05,72.0
3708,64,Battles of Prince of Persia,DS, 2005,0.12,77.0
3709,65,War for the Overworld,PC, 2015,0.01,77.0
3710,78,Tropico 4,PC, 2011,0.27,77.0
3711,77,Tropico 4,X360, 2011,0.27,77.0
3712,70,Full Auto,X360, 2006,0.22,78.0
3713,56,Thor: God of Thunder,WII, 2011,0.1,42.0
3714,64,Thor: God of Thunder,DS, 2011,0.1,42.0
3715,38,Thor: God of Thunder,X360, 2011,0.1,42.0
3716,39,Thor: God of Thunder,PS3, 2011,0.1,42.0
3717,55,Thor: God of Thunder,3DS, 2011,0.1,42.0
3718,72,Impossible Creatures,PC, 2002,0.01,80.0
3719,73,FIFA Soccer,PSP, 2005,0.12,77.0
3720,79,FIFA Soccer,VITA, 2012,0.12,77.0
3721,51,The Haunted: Hell's Reach,PC, 2011,0.02,76.0
3722,75,NHL 07,XBOX, 2006,0.03,77.0
3723,76,NHL 07,PSP, 2006,0.03,77.0
3724,79,NHL 07,X360, 2006,0.03,77.0
3725,76,NHL 07,PS2, 2006,0.03,77.0
3726,72,NHL 07,PC, 2006,0.03,77.0
3727,74,Yumi's Odd Odyssey,3DS, 2014,0.03,77.0
3728,66,Fairy Fencer F,PC, 2015,0.19,74.0
3729,65,Fairy Fencer F,PS3, 2014,0.19,74.0
3730,61,Alien Resurrection,PS, 2000,0.16,75.0
3731,64,Alias,PS2, 2004,0.05,60.0
3732,55,Alias,PC, 2004,0.05,60.0
3733,64,Alias,XBOX, 2004,0.05,60.0
3734,84,Tiger Woods PGA Tour 09,X360, 2008,0.36,55.0
3735,82,Tiger Woods PGA Tour 09,PS3, 2008,0.36,55.0
3736,80,NBA Live 10,X360, 2009,0.24,42.0
3737,81,NBA Live 10,PS3, 2009,0.24,42.0
3738,86,NBA Live 2001,PS, 2000,1.25,80.0
3739,78,NBA Live 2001,PC, 2001,1.25,80.0
3740,78,NASCAR 06: Total Team Control,PS2, 2005,0.27,59.0
